X	Y	R	G	B
0.87	0.71	221	183	1
0.87	0.72	221	184	1
0.87	0.73	221	187	1
0.87	0.74	221	190	1
0.87	0.75	221	194	1
0.87	0.76	221	195	1
0.87	0.77	221	198	1
0.87	0.78	221	201	1
0.87	0.79	221	203	0
0.87	0.8	222	206	0
0.87	0.81	222	209	0
0.87	0.82	223	211	0
0.87	0.83	223	214	1
0.87	0.84	223	217	1
0.87	0.85	223	220	1
0.87	0.86	223	221	1
0.87	0.87	223	224	1
0.87	0.88	223	227	1
0.87	0.89	223	228	1
0.87	0.9	223	231	1
0.87	0.91	223	234	1
0.87	0.92	224	235	1
0.87	0.93	224	238	1
0.87	0.94	224	241	1
0.87	0.95	224	244	1
0.87	0.96	223	246	1
0.87	0.97	223	249	0
0.87	0.98	223	251	0
0.87	0.99	222	252	0
0.87	1.0	222	252	0
0.88	0.0	224	5	0
0.88	0.01	225	6	0
0.88	0.02	225	7	0
0.88	0.03	225	9	0
0.88	0.04	225	11	0
0.88	0.05	225	14	0
0.88	0.06	225	16	0
0.88	0.07	225	18	0
0.88	0.08	225	21	1
0.88	0.09	225	23	1
0.88	0.1	225	26	1
0.88	0.11	225	29	1
0.88	0.12	225	30	1
0.88	0.13	226	33	1
0.88	0.14	226	36	1
0.88	0.15	227	40	1
0.88	0.16	227	41	1
0.88	0.17	227	44	2
0.88	0.18	227	47	2
0.88	0.19	227	48	2
0.88	0.2	227	51	3
0.88	0.21	227	54	3
0.88	0.22	227	55	3
0.88	0.23	227	58	3
0.88	0.24	227	61	3
0.88	0.25	227	64	3
0.88	0.26	227	65	3
0.88	0.27	227	69	2
0.88	0.28	226	73	2
0.88	0.29	225	75	2
0.88	0.3	225	78	1
0.88	0.31	225	81	1
0.88	0.32	225	83	1
0.88	0.33	225	85	1
0.88	0.34	225	88	1
0.88	0.35	225	90	1
0.88	0.36	225	93	1
0.88	0.37	225	96	1
0.88	0.38	225	99	1
0.88	0.39	225	100	1
0.88	0.4	225	103	1
0.88	0.41	225	106	1
0.88	0.42	225	107	1
0.88	0.43	225	110	1
0.88	0.44	225	113	1
0.88	0.45	225	116	1
0.88	0.46	226	117	1
0.88	0.47	226	121	1
0.88	0.48	226	125	0
0.88	0.49	226	126	0
0.88	0.5	226	129	0
0.88	0.51	227	132	0
0.88	0.52	227	133	0
0.88	0.53	227	136	0
0.88	0.54	227	139	0
0.88	0.55	227	142	0
0.88	0.56	227	143	0
0.88	0.57	227	146	0
0.88	0.58	227	149	0
0.88	0.59	227	151	0
0.88	0.6	227	154	1
0.88	0.61	227	157	1
0.88	0.62	227	158	1
0.88	0.63	227	161	1
0.88	0.64	227	164	1
0.88	0.65	226	168	1
0.88	0.66	226	169	1
0.88	0.67	225	173	1
0.88	0.68	224	176	1
0.88	0.69	224	177	1
0.88	0.7	224	180	1
0.88	0.71	224	183	1
0.88	0.72	224	184	1
0.88	0.73	225	187	1
0.88	0.74	224	190	1
0.88	0.75	224	193	1
0.88	0.76	224	195	1
0.88	0.77	224	198	0
0.88	0.78	225	201	0
0.88	0.79	225	202	0
0.88	0.8	225	206	0
0.88	0.81	226	209	0
0.88	0.82	226	210	0
0.88	0.83	226	213	0
0.88	0.84	226	216	0
0.88	0.85	226	219	1
0.88	0.86	226	221	1
0.88	0.87	226	224	1
0.88	0.88	226	226	1
0.88	0.89	226	228	1
0.88	0.9	227	231	1
0.88	0.91	227	233	1
0.88	0.92	227	235	1
0.88	0.93	227	237	1
0.88	0.94	228	241	1
0.88	0.95	227	244	1
0.88	0.96	227	246	1
0.88	0.97	227	249	0
0.88	0.98	226	251	0
0.88	0.99	226	252	0
0.88	1.0	226	252	0
0.89	0.0	226	5	1
0.89	0.01	227	6	1
0.89	0.02	227	7	1
0.89	0.03	227	9	1
0.89	0.04	227	11	0
0.89	0.05	227	14	0
0.89	0.06	227	15	0
0.89	0.07	227	18	1
0.89	0.08	227	21	1
0.89	0.09	227	23	1
0.89	0.1	227	26	1
0.89	0.11	227	28	1
0.89	0.12	227	30	1
0.89	0.13	228	33	1
0.89	0.14	228	36	1
0.89	0.15	229	39	1
0.89	0.16	229	41	1
0.89	0.17	229	44	2
0.89	0.18	229	46	2
0.89	0.19	229	48	2
0.89	0.2	229	51	2
0.89	0.21	229	54	3
0.89	0.22	229	55	3
0.89	0.23	229	58	3
0.89	0.24	229	61	2
0.89	0.25	229	63	2
0.89	0.26	229	65	2
0.89	0.27	228	68	2
0.89	0.28	228	73	2
0.89	0.29	227	75	1
0.89	0.3	227	78	1
0.89	0.31	227	81	1
0.89	0.32	227	83	1
0.89	0.33	227	85	1
0.89	0.34	227	88	1
0.89	0.35	227	90	1
0.89	0.36	227	92	1
0.89	0.37	227	95	1
0.89	0.38	227	98	1
0.89	0.39	227	100	1
0.89	0.4	227	103	1
0.89	0.41	227	105	1
0.89	0.42	227	107	1
0.89	0.43	227	110	1
0.89	0.44	227	113	1
0.89	0.45	227	115	1
0.89	0.46	227	117	1
0.89	0.47	228	121	1
0.89	0.48	228	124	0
0.89	0.49	228	126	0
0.89	0.5	228	129	0
0.89	0.51	228	132	0
0.89	0.52	228	133	0
0.89	0.53	229	136	0
0.89	0.54	229	139	0
0.89	0.55	229	142	0
0.89	0.56	229	143	0
0.89	0.57	228	146	0
0.89	0.58	228	149	0
0.89	0.59	228	150	0
0.89	0.6	229	153	1
0.89	0.61	229	156	1
0.89	0.62	229	158	1
0.89	0.63	229	161	1
0.89	0.64	229	164	1
0.89	0.65	228	167	1
0.89	0.66	228	169	1
0.89	0.67	227	173	2
0.89	0.68	226	176	2
0.89	0.69	226	177	2
0.89	0.7	226	180	2
0.89	0.71	226	183	1
0.89	0.72	227	184	1
0.89	0.73	227	187	1
0.89	0.74	227	190	1
0.89	0.75	226	193	1
0.89	0.76	226	195	1
0.89	0.77	226	198	1
0.89	0.78	227	201	0
0.89	0.79	227	202	0
0.89	0.8	227	206	0
0.89	0.81	228	209	0
0.89	0.82	228	210	0
0.89	0.83	228	213	0
0.89	0.84	228	216	0
0.89	0.85	228	219	1
0.89	0.86	228	220	1
0.89	0.87	228	223	1
0.89	0.88	228	226	1
0.89	0.89	228	227	1
0.89	0.9	228	230	1
0.89	0.91	229	233	1
0.89	0.92	229	234	1
0.89	0.93	229	237	1
0.89	0.94	230	240	1
0.89	0.95	229	244	1
0.89	0.96	229	246	1
0.89	0.97	229	249	0
0.89	0.98	228	251	0
0.89	0.99	228	252	0
0.89	1.0	228	252	0
0.9	0.0	231	5	1
0.9	0.01	231	6	1
0.9	0.02	231	6	1
0.9	0.03	231	8	1
0.9	0.04	231	11	1
0.9	0.05	232	14	1
0.9	0.06	232	15	1
0.9	0.07	232	18	1
0.9	0.08	232	21	1
0.9	0.09	232	22	1
0.9	0.1	231	25	1
0.9	0.11	231	28	1
0.9	0.12	231	30	1
0.9	0.13	232	32	1
0.9	0.14	232	35	1
0.9	0.15	232	39	1
0.9	0.16	232	40	1
0.9	0.17	232	43	1
0.9	0.18	232	46	2
0.9	0.19	232	47	2
0.9	0.2	232	50	2
0.9	0.21	232	53	2
0.9	0.22	232	55	2
0.9	0.23	232	57	2
0.9	0.24	232	60	2
0.9	0.25	232	63	1
0.9	0.26	232	64	1
0.9	0.27	232	68	1
0.9	0.28	232	73	1
0.9	0.29	231	75	1
0.9	0.3	231	78	1
0.9	0.31	231	81	1
0.9	0.32	231	83	1
0.9	0.33	231	85	0
0.9	0.34	231	88	0
0.9	0.35	231	90	1
0.9	0.36	231	92	1
0.9	0.37	231	95	1
0.9	0.38	231	98	1
0.9	0.39	231	100	1
0.9	0.4	231	102	2
0.9	0.41	231	105	2
0.9	0.42	231	107	2
0.9	0.43	231	109	2
0.9	0.44	231	112	1
0.9	0.45	231	115	1
0.9	0.46	231	117	1
0.9	0.47	231	120	1
0.9	0.48	231	124	1
0.9	0.49	231	125	1
0.9	0.5	232	128	0
0.9	0.51	232	131	0
0.9	0.52	232	132	0
0.9	0.53	232	135	0
0.9	0.54	232	138	0
0.9	0.55	232	141	0
0.9	0.56	232	142	0
0.9	0.57	232	145	0
0.9	0.58	232	148	1
0.9	0.59	232	150	1
0.9	0.6	232	153	1
0.9	0.61	233	156	1
0.9	0.62	233	158	1
0.9	0.63	233	161	1
0.9	0.64	233	164	2
0.9	0.65	232	167	2
0.9	0.66	232	169	2
0.9	0.67	231	172	2
0.9	0.68	231	175	2
0.9	0.69	231	177	2
0.9	0.7	231	180	2
0.9	0.71	231	182	2
0.9	0.72	231	184	2
0.9	0.73	231	187	2
0.9	0.74	231	190	1
0.9	0.75	231	193	1
0.9	0.76	231	194	1
0.9	0.77	231	198	1
0.9	0.78	231	200	1
0.9	0.79	231	202	0
0.9	0.8	231	205	0
0.9	0.81	231	208	0
0.9	0.82	231	209	0
0.9	0.83	231	212	0
0.9	0.84	231	215	1
0.9	0.85	231	218	1
0.9	0.86	231	220	1
0.9	0.87	231	222	1
0.9	0.88	231	225	1
0.9	0.89	231	227	1
0.9	0.9	232	229	1
0.9	0.91	232	232	1
0.9	0.92	232	234	1
0.9	0.93	233	237	1
0.9	0.94	233	240	1
0.9	0.95	233	243	1
0.9	0.96	233	245	1
0.9	0.97	233	249	1
0.9	0.98	233	251	0
0.9	0.99	232	251	0
0.9	1.0	232	252	0
0.91	0.0	234	5	1
0.91	0.01	235	5	1
0.91	0.02	235	6	1
0.91	0.03	235	8	1
0.91	0.04	235	11	1
0.91	0.05	235	13	1
0.91	0.06	235	15	1
0.91	0.07	235	18	1
0.91	0.08	235	20	1
0.91	0.09	235	22	1
0.91	0.1	235	25	2
0.91	0.11	235	28	2
0.91	0.12	235	29	2
0.91	0.13	235	32	2
0.91	0.14	236	35	2
0.91	0.15	236	38	2
0.91	0.16	236	40	2
0.91	0.17	236	42	2
0.91	0.18	236	45	1
0.91	0.19	236	47	1
0.91	0.2	236	50	1
0.91	0.21	236	53	1
0.91	0.22	236	54	1
0.91	0.23	236	57	1
0.91	0.24	236	60	1
0.91	0.25	236	63	1
0.91	0.26	236	64	1
0.91	0.27	236	68	1
0.91	0.28	235	73	0
0.91	0.29	235	75	0
0.91	0.3	235	78	0
0.91	0.31	235	81	0
0.91	0.32	235	83	0
0.91	0.33	235	85	0
0.91	0.34	235	88	0
0.91	0.35	235	90	0
0.91	0.36	235	92	1
0.91	0.37	235	95	1
0.91	0.38	235	98	2
0.91	0.39	235	99	2
0.91	0.4	235	102	2
0.91	0.41	235	105	2
0.91	0.42	235	106	2
0.91	0.43	235	109	2
0.91	0.44	235	112	2
0.91	0.45	235	115	2
0.91	0.46	235	117	2
0.91	0.47	235	120	1
0.91	0.48	235	123	1
0.91	0.49	235	125	1
0.91	0.5	235	128	1
0.91	0.51	235	130	0
0.91	0.52	235	132	0
0.91	0.53	235	135	0
0.91	0.54	236	137	0
0.91	0.55	235	140	0
0.91	0.56	235	142	1
0.91	0.57	235	145	1
0.91	0.58	235	148	1
0.91	0.59	236	149	1
0.91	0.6	236	152	1
0.91	0.61	237	156	1
0.91	0.62	237	157	1
0.91	0.63	237	160	2
0.91	0.64	237	163	2
0.91	0.65	236	167	2
0.91	0.66	236	169	2
0.91	0.67	235	172	3
0.91	0.68	234	175	3
0.91	0.69	234	177	3
0.91	0.7	234	179	3
0.91	0.71	234	182	3
0.91	0.72	234	184	2
0.91	0.73	235	186	2
0.91	0.74	235	189	2
0.91	0.75	234	193	2
0.91	0.76	234	194	1
0.91	0.77	234	197	1
0.91	0.78	234	200	1
0.91	0.79	235	202	1
0.91	0.8	235	205	1
0.91	0.81	235	208	1
0.91	0.82	235	209	1
0.91	0.83	235	212	1
0.91	0.84	235	215	1
0.91	0.85	235	218	1
0.91	0.86	235	219	1
0.91	0.87	235	222	1
0.91	0.88	235	225	1
0.91	0.89	235	226	1
0.91	0.9	235	229	1
0.91	0.91	236	232	1
0.91	0.92	236	233	1
0.91	0.93	236	236	1
0.91	0.94	237	239	2
0.91	0.95	237	243	1
0.91	0.96	237	245	1
0.91	0.97	237	248	1
0.91	0.98	236	251	1
0.91	0.99	236	251	1
0.91	1.0	236	251	0
0.92	0.0	236	5	1
0.92	0.01	236	5	1
0.92	0.02	236	6	1
0.92	0.03	236	8	1
0.92	0.04	237	11	1
0.92	0.05	237	13	1
0.92	0.06	237	15	1
0.92	0.07	237	18	1
0.92	0.08	237	20	1
0.92	0.09	237	22	2
0.92	0.1	237	25	2
0.92	0.11	237	28	2
0.92	0.12	237	29	2
0.92	0.13	237	32	2
0.92	0.14	237	35	2
0.92	0.15	237	38	2
0.92	0.16	237	39	2
0.92	0.17	237	42	2
0.92	0.18	237	45	1
0.92	0.19	237	47	1
0.92	0.2	237	50	1
0.92	0.21	237	53	1
0.92	0.22	237	54	1
0.92	0.23	237	57	1
0.92	0.24	237	60	1
0.92	0.25	237	63	0
0.92	0.26	237	64	0
0.92	0.27	237	68	0
0.92	0.28	237	73	0
0.92	0.29	236	75	0
0.92	0.3	236	78	0
0.92	0.31	236	81	0
0.92	0.32	236	82	0
0.92	0.33	236	85	0
0.92	0.34	236	88	0
0.92	0.35	236	90	0
0.92	0.36	236	92	1
0.92	0.37	236	95	1
0.92	0.38	236	98	2
0.92	0.39	236	99	2
0.92	0.4	236	102	2
0.92	0.41	236	105	2
0.92	0.42	236	106	2
0.92	0.43	237	109	2
0.92	0.44	237	112	2
0.92	0.45	237	115	2
0.92	0.46	237	117	2
0.92	0.47	237	120	1
0.92	0.48	237	123	1
0.92	0.49	237	125	1
0.92	0.5	237	127	1
0.92	0.51	237	130	0
0.92	0.52	237	132	0
0.92	0.53	237	135	0
0.92	0.54	237	137	0
0.92	0.55	237	140	1
0.92	0.56	237	142	1
0.92	0.57	237	145	1
0.92	0.58	237	148	1
0.92	0.59	237	149	1
0.92	0.6	238	152	1
0.92	0.61	238	156	2
0.92	0.62	238	157	2
0.92	0.63	239	160	2
0.92	0.64	238	163	2
0.92	0.65	238	167	2
0.92	0.66	237	169	3
0.92	0.67	236	172	3
0.92	0.68	236	175	3
0.92	0.69	236	176	3
0.92	0.7	236	179	3
0.92	0.71	236	182	3
0.92	0.72	236	184	3
0.92	0.73	236	186	2
0.92	0.74	236	189	2
0.92	0.75	236	193	2
0.92	0.76	236	194	1
0.92	0.77	236	197	1
0.92	0.78	236	200	1
0.92	0.79	236	202	1
0.92	0.8	236	205	1
0.92	0.81	236	208	1
0.92	0.82	237	209	1
0.92	0.83	237	212	1
0.92	0.84	236	215	1
0.92	0.85	236	218	1
0.92	0.86	236	219	1
0.92	0.87	236	222	1
0.92	0.88	236	225	1
0.92	0.89	237	226	1
0.92	0.9	237	229	1
0.92	0.91	237	232	1
0.92	0.92	237	233	1
0.92	0.93	238	236	2
0.92	0.94	238	239	2
0.92	0.95	239	243	1
0.92	0.96	238	245	1
0.92	0.97	238	248	1
0.92	0.98	238	250	1
0.92	0.99	238	251	1
0.92	1.0	238	251	1
0.93	0.0	238	4	1
0.93	0.01	239	5	1
0.93	0.02	239	6	1
0.93	0.03	239	8	1
0.93	0.04	239	10	1
0.93	0.05	239	13	1
0.93	0.06	239	15	1
0.93	0.07	239	17	1
0.93	0.08	240	20	2
0.93	0.09	240	22	2
0.93	0.1	240	25	2
0.93	0.11	240	28	2
0.93	0.12	240	30	2
0.93	0.13	240	32	2
0.93	0.14	240	35	2
0.93	0.15	240	38	2
0.93	0.16	240	40	2
0.93	0.17	240	42	2
0.93	0.18	240	46	1
0.93	0.19	240	47	1
0.93	0.2	240	50	1
0.93	0.21	240	53	1
0.93	0.22	240	55	0
0.93	0.23	240	57	0
0.93	0.24	240	60	0
0.93	0.25	240	63	0
0.93	0.26	240	65	0
0.93	0.27	240	68	0
0.93	0.28	239	73	0
0.93	0.29	239	75	0
0.93	0.3	239	78	0
0.93	0.31	239	81	0
0.93	0.32	239	82	0
0.93	0.33	239	85	0
0.93	0.34	239	88	0
0.93	0.35	239	89	0
0.93	0.36	239	92	1
0.93	0.37	239	95	1
0.93	0.38	239	98	2
0.93	0.39	239	99	2
0.93	0.4	239	102	2
0.93	0.41	239	105	3
0.93	0.42	239	106	3
0.93	0.43	239	109	3
0.93	0.44	240	112	2
0.93	0.45	240	115	2
0.93	0.46	240	117	2
0.93	0.47	240	120	2
0.93	0.48	240	123	1
0.93	0.49	239	125	1
0.93	0.5	240	128	1
0.93	0.51	240	130	1
0.93	0.52	240	132	1
0.93	0.53	240	135	1
0.93	0.54	240	137	1
0.93	0.55	240	140	1
0.93	0.56	240	142	1
0.93	0.57	240	145	1
0.93	0.58	240	148	1
0.93	0.59	240	149	1
0.93	0.6	240	152	1
0.93	0.61	241	155	2
0.93	0.62	241	157	2
0.93	0.63	241	160	2
0.93	0.64	241	163	2
0.93	0.65	240	167	2
0.93	0.66	240	169	3
0.93	0.67	239	172	3
0.93	0.68	238	175	3
0.93	0.69	238	176	3
0.93	0.7	238	179	3
0.93	0.71	238	182	3
0.93	0.72	239	184	2
0.93	0.73	239	186	2
0.93	0.74	239	189	2
0.93	0.75	239	193	2
0.93	0.76	239	195	2
0.93	0.77	239	198	1
0.93	0.78	239	200	1
0.93	0.79	239	202	1
0.93	0.8	239	205	1
0.93	0.81	239	208	1
0.93	0.82	239	209	1
0.93	0.83	239	212	1
0.93	0.84	239	215	1
0.93	0.85	239	218	1
0.93	0.86	239	219	1
0.93	0.87	239	222	2
0.93	0.88	239	225	2
0.93	0.89	239	226	2
0.93	0.9	240	229	1
0.93	0.91	240	232	2
0.93	0.92	240	233	2
0.93	0.93	241	236	2
0.93	0.94	241	239	2
0.93	0.95	241	243	2
0.93	0.96	241	245	1
0.93	0.97	241	248	1
0.93	0.98	240	250	1
0.93	0.99	240	251	1
0.93	1.0	240	251	1
0.94	0.0	241	4	1
0.94	0.01	241	5	1
0.94	0.02	241	6	1
0.94	0.03	241	8	1
0.94	0.04	241	10	1
0.94	0.05	241	13	1
0.94	0.06	242	14	1
0.94	0.07	242	17	1
0.94	0.08	242	20	2
0.94	0.09	242	22	2
0.94	0.1	242	25	2
0.94	0.11	242	28	2
0.94	0.12	242	30	3
0.94	0.13	243	33	3
0.94	0.14	243	36	2
0.94	0.15	243	38	2
0.94	0.16	243	40	2
0.94	0.17	243	43	2
0.94	0.18	243	46	1
0.94	0.19	243	47	1
0.94	0.2	243	51	1
0.94	0.21	243	53	0
0.94	0.22	243	55	0
0.94	0.23	243	58	0
0.94	0.24	243	61	0
0.94	0.25	243	63	0
0.94	0.26	243	65	0
0.94	0.27	242	68	0
0.94	0.28	242	72	0
0.94	0.29	241	74	0
0.94	0.3	241	78	0
0.94	0.31	241	81	0
0.94	0.32	241	82	0
0.94	0.33	241	85	0
0.94	0.34	241	88	0
0.94	0.35	241	89	0
0.94	0.36	241	92	1
0.94	0.37	241	95	1
0.94	0.38	241	98	2
0.94	0.39	241	99	2
0.94	0.4	241	102	2
0.94	0.41	241	105	3
0.94	0.42	241	106	3
0.94	0.43	242	110	3
0.94	0.44	242	113	3
0.94	0.45	242	116	2
0.94	0.46	242	117	2
0.94	0.47	242	120	2
0.94	0.48	242	124	1
0.94	0.49	242	125	1
0.94	0.5	242	128	1
0.94	0.51	242	131	1
0.94	0.52	242	132	1
0.94	0.53	243	135	1
0.94	0.54	243	138	1
0.94	0.55	243	141	1
0.94	0.56	242	142	1
0.94	0.57	242	145	1
0.94	0.58	242	148	1
0.94	0.59	242	149	1
0.94	0.6	243	152	1
0.94	0.61	243	155	2
0.94	0.62	243	157	2
0.94	0.63	243	160	2
0.94	0.64	243	163	2
0.94	0.65	242	167	2
0.94	0.66	242	169	2
0.94	0.67	241	172	2
0.94	0.68	241	175	2
0.94	0.69	240	176	2
0.94	0.7	240	179	2
0.94	0.71	241	182	2
0.94	0.72	241	184	2
0.94	0.73	241	186	2
0.94	0.74	241	189	2
0.94	0.75	241	193	2
0.94	0.76	241	195	1
0.94	0.77	241	198	1
0.94	0.78	242	201	1
0.94	0.79	242	202	1
0.94	0.8	242	205	1
0.94	0.81	242	208	1
0.94	0.82	242	209	1
0.94	0.83	242	212	1
0.94	0.84	242	215	1
0.94	0.85	242	218	1
0.94	0.86	242	219	2
0.94	0.87	242	222	2
0.94	0.88	242	225	2
0.94	0.89	242	226	2
0.94	0.9	242	229	2
0.94	0.91	243	232	2
0.94	0.92	243	233	2
0.94	0.93	243	236	2
0.94	0.94	243	239	2
0.94	0.95	243	243	2
0.94	0.96	243	245	1
0.94	0.97	243	248	1
0.94	0.98	242	250	1
0.94	0.99	242	251	1
0.94	1.0	242	251	1
0.95	0.0	243	4	1
0.95	0.01	243	5	1
0.95	0.02	243	5	1
0.95	0.03	244	7	1
0.95	0.04	244	10	1
0.95	0.05	244	13	1
0.95	0.06	244	14	1
0.95	0.07	244	17	1
0.95	0.08	245	20	2
0.95	0.09	245	22	2
0.95	0.1	245	26	2
0.95	0.11	245	29	3
0.95	0.12	245	30	3
0.95	0.13	246	33	3
0.95	0.14	246	36	3
0.95	0.15	246	39	2
0.95	0.16	246	40	2
0.95	0.17	246	43	2
0.95	0.18	246	46	2
0.95	0.19	246	48	1
0.95	0.2	246	51	1
0.95	0.21	246	54	1
0.95	0.22	246	55	0
0.95	0.23	246	58	0
0.95	0.24	246	61	0
0.95	0.25	246	64	0
0.95	0.26	246	65	0
0.95	0.27	245	68	0
0.95	0.28	244	72	0
0.95	0.29	244	74	0
0.95	0.3	243	77	1
0.95	0.31	243	80	1
0.95	0.32	243	82	1
0.95	0.33	243	85	1
0.95	0.34	243	87	1
0.95	0.35	243	89	1
0.95	0.36	243	92	1
0.95	0.37	243	94	1
0.95	0.38	243	97	2
0.95	0.39	243	99	2
0.95	0.4	244	102	2
0.95	0.41	244	105	2
0.95	0.42	244	106	3
0.95	0.43	245	110	3
0.95	0.44	245	113	3
0.95	0.45	245	116	2
0.95	0.46	245	117	2
0.95	0.47	245	121	2
0.95	0.48	245	124	1
0.95	0.49	245	125	1
0.95	0.5	245	128	1
0.95	0.51	245	131	1
0.95	0.52	245	132	1
0.95	0.53	246	135	1
0.95	0.54	246	138	1
0.95	0.55	246	141	1
0.95	0.56	246	142	1
0.95	0.57	245	145	1
0.95	0.58	245	148	1
0.95	0.59	245	150	1
0.95	0.6	246	152	1
0.95	0.61	246	155	2
0.95	0.62	246	157	2
0.95	0.63	246	160	2
0.95	0.64	246	163	2
0.95	0.65	245	166	1
0.95	0.66	244	168	1
0.95	0.67	243	172	1
0.95	0.68	243	175	1
0.95	0.69	243	176	1
0.95	0.7	243	179	1
0.95	0.71	243	182	1
0.95	0.72	243	184	1
0.95	0.73	243	186	1
0.95	0.74	244	190	1
0.95	0.75	244	193	1
0.95	0.76	244	195	1
0.95	0.77	244	198	1
0.95	0.78	245	201	1
0.95	0.79	245	202	1
0.95	0.8	245	205	1
0.95	0.81	245	208	1
0.95	0.82	245	210	1
0.95	0.83	245	212	1
0.95	0.84	245	215	1
0.95	0.85	245	218	2
0.95	0.86	245	220	2
0.95	0.87	245	222	2
0.95	0.88	245	225	2
0.95	0.89	245	227	2
0.95	0.9	245	229	2
0.95	0.91	246	232	2
0.95	0.92	246	234	2
0.95	0.93	246	236	2
0.95	0.94	246	239	2
0.95	0.95	246	243	1
0.95	0.96	246	245	1
0.95	0.97	245	248	1
0.95	0.98	245	250	1
0.95	0.99	245	251	0
0.95	1.0	245	251	0
0.96	0.0	245	4	1
0.96	0.01	245	5	1
0.96	0.02	245	5	1
0.96	0.03	245	7	1
0.96	0.04	245	10	1
0.96	0.05	246	13	1
0.96	0.06	246	14	1
0.96	0.07	246	17	1
0.96	0.08	246	20	2
0.96	0.09	246	22	2
0.96	0.1	247	26	2
0.96	0.11	247	29	3
0.96	0.12	247	30	3
0.96	0.13	247	33	3
0.96	0.14	248	36	3
0.96	0.15	248	39	2
0.96	0.16	248	40	2
0.96	0.17	248	43	2
0.96	0.18	248	46	2
0.96	0.19	248	48	1
0.96	0.2	247	51	1
0.96	0.21	247	54	1
0.96	0.22	248	55	1
0.96	0.23	248	58	0
0.96	0.24	248	61	0
0.96	0.25	248	64	0
0.96	0.26	247	65	0
0.96	0.27	247	68	0
0.96	0.28	246	72	0
0.96	0.29	246	74	1
0.96	0.3	245	77	1
0.96	0.31	245	80	1
0.96	0.32	245	82	1
0.96	0.33	245	84	1
0.96	0.34	245	87	1
0.96	0.35	245	89	1
0.96	0.36	245	91	1
0.96	0.37	245	94	1
0.96	0.38	245	97	2
0.96	0.39	245	99	2
0.96	0.4	245	101	2
0.96	0.41	246	105	2
0.96	0.42	246	106	2
0.96	0.43	246	110	3
0.96	0.44	247	113	3
0.96	0.45	247	116	3
0.96	0.46	247	118	2
0.96	0.47	247	121	2
0.96	0.48	247	124	1
0.96	0.49	247	125	1
0.96	0.5	247	128	1
0.96	0.51	247	131	1
0.96	0.52	247	132	1
0.96	0.53	247	135	1
0.96	0.54	247	138	1
0.96	0.55	247	141	1
0.96	0.56	247	142	1
0.96	0.57	247	145	1
0.96	0.58	247	148	1
0.96	0.59	247	150	1
0.96	0.6	247	152	1
0.96	0.61	247	155	1
0.96	0.62	248	157	1
0.96	0.63	247	160	1
0.96	0.64	247	163	1
0.96	0.65	246	166	1
0.96	0.66	246	168	1
0.96	0.67	245	172	1
0.96	0.68	245	175	1
0.96	0.69	245	176	1
0.96	0.7	245	179	1
0.96	0.71	245	182	1
0.96	0.72	245	184	1
0.96	0.73	245	186	1
0.96	0.74	245	190	1
0.96	0.75	246	193	1
0.96	0.76	246	195	1
0.96	0.77	246	198	1
0.96	0.78	246	201	1
0.96	0.79	247	203	1
0.96	0.8	247	205	1
0.96	0.81	247	208	1
0.96	0.82	247	210	1
0.96	0.83	247	212	1
0.96	0.84	247	215	1
0.96	0.85	247	218	2
0.96	0.86	247	220	2
0.96	0.87	247	223	2
0.96	0.88	247	225	2
0.96	0.89	247	227	2
0.96	0.9	247	230	2
0.96	0.91	247	232	2
0.96	0.92	248	234	2
0.96	0.93	248	236	2
0.96	0.94	248	239	2
0.96	0.95	248	243	1
0.96	0.96	247	245	1
0.96	0.97	247	248	1
0.96	0.98	247	250	1
0.96	0.99	246	250	0
0.96	1.0	246	251	0
0.97	0.0	248	4	1
0.97	0.01	248	4	1
0.97	0.02	248	5	1
0.97	0.03	249	7	1
0.97	0.04	249	10	1
0.97	0.05	249	13	1
0.97	0.06	249	14	1
0.97	0.07	249	17	1
0.97	0.08	250	20	1
0.97	0.09	250	22	2
0.97	0.1	250	26	2
0.97	0.11	250	29	3
0.97	0.12	250	30	3
0.97	0.13	251	33	3
0.97	0.14	251	36	3
0.97	0.15	251	39	2
0.97	0.16	251	40	2
0.97	0.17	251	43	2
0.97	0.18	251	46	2
0.97	0.19	251	48	1
0.97	0.2	251	51	1
0.97	0.21	251	54	1
0.97	0.22	251	55	1
0.97	0.23	251	58	0
0.97	0.24	251	61	0
0.97	0.25	251	64	0
0.97	0.26	251	65	0
0.97	0.27	250	68	1
0.97	0.28	249	72	1
0.97	0.29	249	74	1
0.97	0.3	249	77	1
0.97	0.31	248	80	1
0.97	0.32	248	81	1
0.97	0.33	248	84	1
0.97	0.34	249	87	1
0.97	0.35	249	88	1
0.97	0.36	249	91	1
0.97	0.37	248	94	1
0.97	0.38	248	97	1
0.97	0.39	248	98	2
0.97	0.4	249	101	2
0.97	0.41	249	105	2
0.97	0.42	249	106	2
0.97	0.43	250	110	3
0.97	0.44	250	113	3
0.97	0.45	250	116	2
0.97	0.46	250	118	2
0.97	0.47	250	121	2
0.97	0.48	250	124	1
0.97	0.49	250	125	1
0.97	0.5	250	128	1
0.97	0.51	251	131	1
0.97	0.52	251	133	1
0.97	0.53	251	135	1
0.97	0.54	251	138	1
0.97	0.55	251	141	1
0.97	0.56	251	142	1
0.97	0.57	251	146	1
0.97	0.58	251	148	1
0.97	0.59	251	150	1
